corpus_version,prim,K,N_PROD,N_OPS,rep,us,gpu_arch,node,ts_utc,timer
v45,F3,4,4,32,199,36.6430,gfx942,b21u01,2026-05-11T07:06:03.029378+00:00,cuda_event
v45,P3,4,4,32,0,45.3830,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,1,38.8090,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,2,39.8510,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,3,38.8090,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,4,40.0500,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,5,39.6900,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,6,40.1720,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,7,38.8080,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,8,39.7700,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,9,37.8860,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,10,40.4120,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,11,38.5680,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,12,39.2090,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,13,39.6500,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,14,39.2090,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,15,38.3270,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,16,39.3700,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,17,38.3270,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,18,39.7300,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,19,38.9290,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,20,39.6900,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,21,38.6080,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,22,39.7300,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,23,39.0080,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,24,39.9300,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,25,39.0090,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,26,40.0910,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,27,38.1670,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,28,39.8100,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,29,38.0860,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,30,39.1290,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,31,38.2070,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,32,39.0890,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,33,39.5300,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,34,39.5690,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,35,39.6100,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,36,39.4500,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,37,38.4480,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,38,39.6100,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,39,38.7680,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,40,39.6500,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,41,38.6880,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,42,40.1310,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,43,39.3290,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,44,40.2120,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,45,38.0860,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,46,40.3310,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,47,38.1270,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,48,39.2090,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,49,38.2060,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,50,39.4500,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,51,38.6880,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,52,39.4490,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,53,38.6880,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,54,39.5700,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,55,38.4070,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,56,39.7700,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,57,39.0090,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,58,39.9710,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,59,39.9710,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,60,39.9700,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,61,38.8880,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,62,40.0510,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,63,38.1670,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,64,40.0110,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,65,38.4080,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,66,39.9300,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,67,38.6070,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,68,39.1690,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,69,38.4070,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,70,39.2890,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,71,38.6880,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,72,39.2890,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,73,38.5680,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,74,39.6900,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,75,39.2090,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,76,39.6900,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,77,38.8880,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,78,39.8510,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,79,40.7330,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,80,40.0110,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,81,37.9660,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,82,41.9750,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,83,38.4880,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,84,39.8100,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,85,38.3270,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,86,40.2110,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,87,38.6080,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,88,39.0890,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,89,38.4870,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,90,39.6900,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,91,39.0880,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,92,39.8500,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,93,38.9690,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,94,39.6100,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,95,39.0890,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,96,39.6500,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,97,39.0890,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,98,40.1320,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,99,38.2460,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,100,39.8510,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,101,38.2870,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,102,39.8500,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,103,38.2060,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,104,39.7300,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,105,38.4070,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,106,39.9310,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,107,38.7680,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,108,39.2490,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,109,38.5270,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,110,39.4500,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,111,38.8480,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,112,39.5300,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,113,38.9690,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,114,39.8500,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,115,39.5300,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,116,39.8100,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,117,38.0470,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,118,39.9710,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,119,38.2470,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,120,39.6100,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,121,38.2870,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,122,39.6900,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,123,40.7730,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,124,39.9710,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,125,38.3270,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,126,40.2910,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,127,38.6870,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,128,39.4090,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,129,38.8080,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,130,39.7710,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,131,39.1290,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,132,39.5700,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,133,39.0090,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,134,39.7710,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,135,38.2470,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,136,40.0100,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,137,38.0460,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,138,39.8110,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,139,38.5270,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,140,39.7700,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,141,38.3270,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,142,40.0110,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,143,38.4070,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,144,39.7300,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,145,40.8130,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,146,39.8900,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,147,39.0090,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,148,39.4090,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,149,38.6880,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,150,39.6100,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,151,38.9280,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,152,39.6500,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,153,38.0060,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,154,40.1310,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,155,38.4070,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,156,39.3290,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,157,38.1270,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,158,39.4090,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,159,38.4880,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,160,39.4890,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,161,38.5270,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,162,39.8500,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,163,38.9690,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,164,39.8500,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,165,38.7680,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,166,40.0910,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,167,39.2890,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,168,39.5290,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,169,38.9290,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,170,40.0110,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,171,38.3270,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,172,39.7300,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,173,38.0060,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,174,39.4500,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,175,38.3270,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,176,39.5300,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,177,38.2060,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,178,39.6100,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,179,38.8480,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,180,39.7300,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,181,38.5270,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,182,39.8510,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,183,38.6870,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,184,39.7710,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,185,38.6080,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,186,40.0920,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,187,39.3690,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,188,39.6100,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,189,37.9260,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,190,39.8910,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,191,38.1270,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,192,39.0480,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,193,38.2060,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,194,39.4900,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,195,38.6480,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,196,39.4090,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,197,38.2860,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,198,39.5290,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
v45,P3,4,4,32,199,38.6070,gfx942,b21u01,2026-05-11T07:06:03.042394+00:00,cuda_event
